STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR004901,"Informationsteknologi, cand.polyt.",2417,02417 Tidsrækkeanalyse,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-04
STNR004901,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-09
STNR004901,"Informationsteknologi, cand.polyt.",2456,02456 Dyb læring,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-29
STNR004901,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",4,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-01-16
STNR004901,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2019-08-26
STNR004907,"Informationsteknologi, cand.polyt.",2203,02203 Design af digitale systemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR004907,"Informationsteknologi, cand.polyt.",2211,02211 Videregående computerarkitektur,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-05-26
STNR004907,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2020-06-11
STNR004907,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,10,7-trinsskala,7.5,Afløsningsopgave,intern censur,2020-01-07
STNR004907,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-21
STNR004907,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-17
STNR004907,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,12,7-trinsskala,7.5,Skriftlig,intern censur,2021-01-25
STNR004907,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-12-14
STNR004907,"Informationsteknologi, cand.polyt.",2246,02246 Modeltjek,10,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-12-16
STNR004907,"Informationsteknologi, cand.polyt.",2257,02257 Anvendt funktionsprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-04-02
STNR004907,"Informationsteknologi, cand.polyt.",2258,02258 Parallelle computersystemer,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-02-23
STNR004907,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,4,7-trinsskala,5.0,Mundtlig,ekstern censur,2021-05-27
STNR004907,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,EM,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-12-09
STNR004907,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR004907,"Informationsteknologi, cand.polyt.",E01-32,Institut for Matematik og Computer Science,EM,7-trinsskala,32.5,Projekt,ekstern censur,2021-08-16
STNR004907,"Informationsteknologi, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2020-07-31
STNR004920,"Matematisk modellering og computing, cand.polyt.",1617,01617 Introduktion til dynamiske systemer,2,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-05
STNR004920,"Matematisk modellering og computing, cand.polyt.",2132,02132 Computersystemer,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-02-18
STNR004920,"Matematisk modellering og computing, cand.polyt.",2170,02170 Databasesystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-03
STNR004920,"Matematisk modellering og computing, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR004920,"Matematisk modellering og computing, cand.polyt.",2409,02409 Multivariat statistik,7,7-trinsskala,5.0,Skriftlig,intern censur,2017-12-15
STNR004920,"Matematisk modellering og computing, cand.polyt.",2411,02411 Statistisk forsøgsplanlægning,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-16
STNR004920,"Matematisk modellering og computing, cand.polyt.",2417,02417 Tidsrækkeanalyse,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-01
STNR004920,"Matematisk modellering og computing, cand.polyt.",2441,02441 Anvendt statistik og statistisk programmel,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-19
STNR004920,"Matematisk modellering og computing, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-07-19
STNR004920,"Matematisk modellering og computing, cand.polyt.",2456,02456 Dyb læring,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-27
STNR004920,"Matematisk modellering og computing, cand.polyt.",2460,02460 Avanceret machine learning,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-04
STNR004920,"Matematisk modellering og computing, cand.polyt.",2612,02612 Optimering med bibetingelser,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-05
STNR004920,"Matematisk modellering og computing, cand.polyt.",2685,02685 Scientific computing for differentialligninger,10,7-trinsskala,10.0,Skriftlig,intern censur,2018-05-15
STNR004920,"Matematisk modellering og computing, cand.polyt.",2809,02809 UX design prototypeudvikling,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-02-15
STNR004920,"Matematisk modellering og computing, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-01-16
STNR004920,"Matematisk modellering og computing, cand.polyt.",E01-30,Institut for Matematik og Computer Science,10,7-trinsskala,30.0,Projekt,ekstern censur,2020-08-07
STNR004934,"Matematisk modellering og computing, cand.polyt.",1617,01617 Introduktion til dynamiske systemer,2,7-trinsskala,5.0,Skriftlig,intern censur,2021-05-25
STNR004934,"Matematisk modellering og computing, cand.polyt.",1617,01617 Introduktion til dynamiske systemer,0,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-16
STNR004934,"Matematisk modellering og computing, cand.polyt.",2409,02409 Multivariat statistik,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-19
STNR004934,"Matematisk modellering og computing, cand.polyt.",2424,02424 Videregående dataanalyse og statistisk modellering,2,7-trinsskala,5.0,Skriftlig,intern censur,2020-05-19
STNR004934,"Matematisk modellering og computing, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-07-19
STNR004934,"Matematisk modellering og computing, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-14
STNR004934,"Matematisk modellering og computing, cand.polyt.",2457,02457 Signalbehandling i ikke-lineære systemer,7,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2019-05-30
STNR004934,"Matematisk modellering og computing, cand.polyt.",2477,02477 Bayesiansk machine learning,7,7-trinsskala,5.0,Mundtlig,ekstern censur,2021-05-26
STNR004934,"Matematisk modellering og computing, cand.polyt.",2502,02502 Billedanalyse,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-10
STNR004934,"Matematisk modellering og computing, cand.polyt.",2507,02507 Projektarbejde inden for billedanalyse og computergrafik,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2019-02-07
STNR004934,"Matematisk modellering og computing, cand.polyt.",2582,02582 Computerintensiv dataanalyse,4,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-05-20
STNR004934,"Matematisk modellering og computing, cand.polyt.",2612,02612 Optimering med bibetingelser,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-21
STNR004934,"Matematisk modellering og computing, cand.polyt.",2625,02625 Computational Science in Imaging,EM,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-24
STNR004934,"Matematisk modellering og computing, cand.polyt.",2625,02625 Computational Science in Imaging,EM,7-trinsskala,5.0,Mundtlig,intern censur,2021-01-13
STNR004934,"Matematisk modellering og computing, cand.polyt.",2685,02685 Scientific computing for differentialligninger,7,7-trinsskala,10.0,Skriftlig,intern censur,2018-05-15
STNR004934,"Matematisk modellering og computing, cand.polyt.",2953,02953 Konveks optimering,IB,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2019-07-14
STNR004934,"Matematisk modellering og computing, cand.polyt.",2953,02953 Konveks optimering,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2020-06-29
STNR004934,"Matematisk modellering og computing, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-06-20
STNR004934,"Matematisk modellering og computing, cand.polyt.",E01-35,Institut for Matematik og Computer Science,10,7-trinsskala,35.0,Projekt,ekstern censur,2021-02-11
STNR005461,"Informationsteknologi, cand.polyt.",1410,01410 Kryptologi 1,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-23
STNR005461,"Informationsteknologi, cand.polyt.",2191,02191 Computersikkerhedsundersøgelser,12,7-trinsskala,5.0,Mundtlig,intern censur,2020-01-24
STNR005461,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-07-25
STNR005461,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-06-08
STNR005461,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-12-18
STNR005461,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR005461,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-02
STNR005461,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-06
STNR005461,"Informationsteknologi, cand.polyt.",2268,02268 Procesorienterede og event-drevne softwaresystemer,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-05-07
STNR005461,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,0,7-trinsskala,7.5,Skriftlig,intern censur,2018-07-03
STNR005461,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR005461,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-30
STNR005461,"Informationsteknologi, cand.polyt.",2561,02561 Computergrafik,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-25
STNR005461,"Informationsteknologi, cand.polyt.",2823,02823 Computerspilprototyper,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-22
STNR005461,"Informationsteknologi, cand.polyt.",41633,41633 Innovation og produktudvikling,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-06-24
STNR005461,"Informationsteknologi, cand.polyt.",42436-1,"42436 Kommercialisering af high-tech koncepter, iværksætteri og videnskab i aktion",7,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-01-14
STNR005461,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,2,7-trinsskala,30.0,Projekt,ekstern censur,2020-08-26
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2170,02170 Databasesystemer,0,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-03
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2170,02170 Databasesystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-08-23
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2233,02233 Netværkssikkerhed,12,7-trinsskala,5.0,Mundtlig,intern censur,2019-06-27
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2233,02233 Netværkssikkerhed,EM,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-27
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2266,02266 User experience engineering,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-03-11
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-12
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2454,02454 Introduktion til kognitionsvidenskab,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-01-27
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2456,02456 Dyb læring,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-27
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2458,02458 Kognitiv modellering,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-05-19
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2458,02458 Kognitiv modellering,0,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-27
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2805,02805 Sociale grafer og interaktioner,10,7-trinsskala,10.0,Skriftlig,intern censur,2019-01-08
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2806,02806 Social dataanalyse og visualisering,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-11
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-08
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2808,02808 Personal data interaction,10,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2019-06-17
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2809,02809 UX design prototypeudvikling,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-01-16
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",2830,02830 Avanceret projekt i digitale medieteknologier,12,7-trinsskala,10.0,Skriftlig,intern censur,2020-01-16
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",42575,42575 Teknologi og innovationsledelse,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-28
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",42436-1,"42436 Kommercialisering af high-tech koncepter, iværksætteri og videnskab i aktion",10,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-01-14
STNR005790,"Menneskeorienteret kunstig intelligens, cand.polyt.",E01-30,Institut for Matematik og Computer Science,10,7-trinsskala,30.0,Projekt,ekstern censur,2021-02-12
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-06
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",2282,02282 Algoritmer for store datamængder,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2018-05-16
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2018-07-03
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",2561,02561 Computergrafik,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-26
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",2808,02808 Personal data interaction,7,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2018-06-07
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",2809,02809 UX design prototypeudvikling,4,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-01-15
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",2823,02823 Computerspilprototyper,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-19
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",2826,02826 Lyddesign gennem funktionsprogrammering,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-19
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",2840,02840 Grundlæggende computerspilprogrammering (DADIU),12,7-trinsskala,15.0,Skriftlig,intern censur,2019-01-28
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",2841,02841 Computerspilprogrammering i en produktion (DADIU),12,7-trinsskala,15.0,Skriftlig,intern censur,2019-01-28
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",42575,42575 Teknologi og innovationsledelse,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-25
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",42436-1,"42436 Kommercialisering af high-tech koncepter, iværksætteri og videnskab i aktion",12,7-trinsskala,5.0,Mundtlig,ekstern censur,2017-12-22
STNR005791,"Menneskeorienteret kunstig intelligens, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2019-06-27
STNR005795,"Menneskeorienteret kunstig intelligens, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-19
STNR005795,"Menneskeorienteret kunstig intelligens, cand.polyt.",2233,02233 Netværkssikkerhed,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-26
STNR005795,"Menneskeorienteret kunstig intelligens, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,4,7-trinsskala,7.5,Skriftlig,intern censur,2018-07-03
STNR005795,"Menneskeorienteret kunstig intelligens, cand.polyt.",2805,02805 Sociale grafer og interaktioner,10,7-trinsskala,10.0,Skriftlig,intern censur,2018-01-05
STNR005795,"Menneskeorienteret kunstig intelligens, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-11
STNR005795,"Menneskeorienteret kunstig intelligens, cand.polyt.",2808,02808 Personal data interaction,12,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2018-06-07
STNR005795,"Menneskeorienteret kunstig intelligens, cand.polyt.",2809,02809 UX design prototypeudvikling,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-01-15
STNR005795,"Menneskeorienteret kunstig intelligens, cand.polyt.",2840,02840 Grundlæggende computerspilprogrammering (DADIU),10,7-trinsskala,15.0,Skriftlig,intern censur,2019-01-28
STNR005795,"Menneskeorienteret kunstig intelligens, cand.polyt.",2841,02841 Computerspilprogrammering i en produktion (DADIU),10,7-trinsskala,15.0,Skriftlig,intern censur,2019-01-28
